Adresse;count;start_datetime;end_datetime;longitude;latitude
Montée de la Boucle;7.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;8.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;16.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;33.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;21.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;48.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;39.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;31.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;5.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;5.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;7.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;9.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;7.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;9.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;7.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;11.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;10.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;13.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;9.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;7.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;16.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;22.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;25.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;34.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;40.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;21.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;9.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;10.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;7.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;8.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;11.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;10.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;7.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;8.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.838203;45.782253
Montée Sathonay Village;13.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.879434;45.827541
Montée Sathonay Village;13.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.879434;45.827541
Montée Sathonay Village;0.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.879434;45.827541
Montée Sathonay Village;0.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.879434;45.827541
Montée Sathonay Village;0.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.879434;45.827541
Montée Sathonay Village;22.0;2022-12-06 07:30:00;2022-12-06 09:00:00;4.879434;45.827541
Montée Sathonay Village;9.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.879434;45.827541
Montée Sathonay Village;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.879434;45.827541
Montée Sathonay Village;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.879434;45.827541
Montée Sathonay Village;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.879434;45.827541
Montée Sathonay Village;5.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.879434;45.827541
Montée Sathonay Village;5.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.879434;45.827541
Montée Sathonay Village;3.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.879434;45.827541
Montée Sathonay Village;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.879434;45.827541
Montée Sathonay Village;3.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.879434;45.827541
Montée Sathonay Village;1.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.879434;45.827541
Montée Sathonay Village;2.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.879434;45.827541
Montée Sathonay Village;1.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.879434;45.827541
Montée Sathonay Village;1.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.879434;45.827541
Montée Sathonay Village;30.0;2022-06-14 07:30:00;2022-06-14 09:00:00;4.879434;45.827541
Montée Sathonay Village;5.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.879434;45.827541
Montée Sathonay Village;4.0;2025-06-10 07:30:00;2025-06-10 07:45:00;4.879434;45.827541
Montée Sathonay Village;3.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.879434;45.827541
Montée Sathonay Village;5.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 07:45:00;2025-06-10 08:00:00;4.879434;45.827541
Montée Sathonay Village;2.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.879434;45.827541
Montée Sathonay Village;4.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:00:00;2025-06-10 08:15:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:15:00;2025-06-10 08:30:00;4.879434;45.827541
Montée Sathonay Village;4.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.879434;45.827541
Montée Sathonay Village;5.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.879434;45.827541
Montée Sathonay Village;1.0;2025-06-10 08:30:00;2025-06-10 08:45:00;4.879434;45.827541
Montée Sathonay Village;2.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.879434;45.827541
Montée Sathonay Village;0.0;2025-06-10 08:45:00;2025-06-10 09:00:00;4.879434;45.827541
Passerelle de la Paix;37.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.854638;45.786492
Passerelle de la Paix;46.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.854638;45.786492
Passerelle de la Paix;48.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.854638;45.786492
Passerelle de la Paix;68.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.854638;45.786492
Passerelle de la Paix;87.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.854638;45.786492
Passerelle de la Paix;54.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.854638;45.786492
Passerelle de la Paix;1.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.854638;45.786492
Passerelle de la Paix;1.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.854638;45.786492
Passerelle de la Paix;1.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.854638;45.786492
Passerelle de la Paix;1.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.854638;45.786492
Passerelle de la Paix;5.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.854638;45.786492
Passerelle de la Paix;9.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.854638;45.786492
Passerelle de la Paix;1.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.854638;45.786492
Passerelle de la Paix;287.0;2022-12-06 07:30:00;2022-12-06 09:00:00;4.854638;45.786492
Passerelle de la Paix;240.0;2021-12-07 07:30:00;2021-12-07 09:00:00;4.854638;45.786492
Passerelle de la Paix;138.0;2021-02-02 07:30:00;2021-02-02 09:00:00;4.854638;45.786492
Passerelle de la Paix;238.0;2019-12-10 07:30:00;2019-12-10 09:00:00;4.854638;45.786492
Passerelle de la Paix;177.0;2018-12-07 07:15:00;2018-12-07 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
Passerelle de la Paix;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.854638;45.786492
