Date;Adresse;Flux;Direction;Genre;Véhicule;Heure début;Heure fin;Nombre comptés
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Vélo;07:30;07:45;3
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Trotinette/EDPM;07:30;07:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Trotinette/EDPM;07:30;07:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Féminin;Vélo;07:30;07:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Vélo;07:30;07:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Vélo;07:30;07:45;3
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Vélo;07:30;07:45;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Vélo;07:45;08:00;3
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Féminin;Vélo;07:45;08:00;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Vélo;07:45;08:00;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Féminin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Cargo/Longtail/Remorque;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Cargo/Longtail/Remorque;07:45;08:00;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Lyon -> Montée;Masculin;Trotinette/EDPM;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Féminin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Masculin;Vélo;07:45;08:00;2
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Féminin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Féminin;Cargo/Longtail/Remorque;07:45;08:00;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Vélo;08:00;08:15;2
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Féminin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Féminin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Vélo;08:00;08:15;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Vélo;08:00;08:15;3
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Lyon -> Montée;Féminin;Trotinette/EDPM;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Lyon -> Montée;Masculin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Lyon -> Montée;Féminin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Vélo;08:00;08:15;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Féminin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Masculin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Vélo;08:15;08:30;5
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Féminin;Vélo;08:15;08:30;2
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Vélo;08:15;08:30;5
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Trotinette/EDPM;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Vélo;08:15;08:30;9
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Cargo/Longtail/Remorque;08:15;08:30;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Trotinette/EDPM;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Vélo;08:15;08:30;3
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Lyon -> Montée;Féminin;Vélo;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Vélo;08:15;08:30;8
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Cargo/Longtail/Remorque;08:15;08:30;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Féminin;Vélo;08:15;08:30;4
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Féminin;Cargo/Longtail/Remorque;08:15;08:30;2
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Masculin;Vélo;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Masculin;Cargo/Longtail/Remorque;08:15;08:30;2
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Féminin;Vélo;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Vélo;08:30;08:45;5
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Enfant seul;Vélo;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Féminin;Vélo;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Féminin;Cargo/Longtail/Remorque;08:30;08:45;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Vélo;08:30;08:45;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Féminin;Vélo;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Vélo;08:30;08:45;4
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Cargo/Longtail/Remorque;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Vélo;08:30;08:45;9
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Lyon -> Montée;Féminin;Vélo;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Lyon -> Montée;Masculin;Vélo;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Vélo;08:30;08:45;3
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Cargo/Longtail/Remorque;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Trotinette/EDPM;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Féminin;Vélo;08:30;08:45;4
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Masculin;Vélo;08:30;08:45;4
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Enfant seul;Trotinette/EDPM;08:30;08:45;1
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Fontaines -> Lyon;Masculin;Vélo;08:45;09:00;4
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Vélo;08:45;09:00;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Masculin;Cargo/Longtail/Remorque;08:45;09:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Lyon;Montée -> Lyon;Féminin;Vélo;08:45;09:00;3
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Vélo;08:45;09:00;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Masculin;Cargo/Longtail/Remorque;08:45;09:00;1
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Fontaines -> Montée;Féminin;Vélo;08:45;09:00;2
10/06/2025;Bas Montée des Forts;Montée des Forts - Fontaines;Montée -> Fontaines;Masculin;Vélo;08:45;09:00;3
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Masculin;Vélo;08:45;09:00;2
10/06/2025;Bas Montée des Forts;Quai (Fontaine - Lyon);Lyon -> Fontaines;Féminin;Cargo/Longtail/Remorque;08:45;09:00;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;07:30;07:45;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;07:30;07:45;3
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;07:30;07:45;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Vélo;07:30;07:45;35
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Vélo;07:30;07:45;26
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Trotinette/EDPM;07:30;07:45;8
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Trotinette/EDPM;07:30;07:45;2
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;descente;Masculin;Vélo;07:30;07:45;1
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;descente;Masculin;Cargo/Longtail/Remorque;07:30;07:45;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;07:45;08:00;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;07:45;08:00;5
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Vélo;07:45;08:00;40
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Vélo;07:45;08:00;19
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Trotinette/EDPM;07:45;08:00;4
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Trotinette/EDPM;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Enfant seul;Trotinette/EDPM;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Cargo/Longtail/Remorque;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;montée;Masculin;Vélo;07:45;08:00;2
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;montée;Masculin;Trotinette/EDPM;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;René Laynaud - Saint Sébastien;montée;Masculin;Vélo;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;descente;Masculin;Vélo;07:45;08:00;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;08:00;08:15;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;08:00;08:15;3
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;08:00;08:15;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Trotinette/EDPM;08:00;08:15;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Cargo/Longtail/Remorque;08:00;08:15;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Vélo;08:00;08:15;40
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Vélo;08:00;08:15;41
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Trotinette/EDPM;08:00;08:15;4
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Trotinette/EDPM;08:00;08:15;4
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;montée;Masculin;Vélo;08:00;08:15;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;montée;Masculin;Trotinette/EDPM;08:00;08:15;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Saint Sébastien;montée;Masculin;Vélo;08:00;08:15;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Masculin;Vélo;08:00;08:15;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;08:15;08:30;4
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;08:15;08:30;5
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;08:15;08:30;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Trotinette/EDPM;08:15;08:30;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Cargo/Longtail/Remorque;08:15;08:30;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Vélo;08:15;08:30;53
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Vélo;08:15;08:30;48
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Cargo/Longtail/Remorque;08:15;08:30;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Cargo/Longtail/Remorque;08:15;08:30;3
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Trotinette/EDPM;08:15;08:30;16
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Trotinette/EDPM;08:15;08:30;2
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;montée;Masculin;Vélo;08:15;08:30;0
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;montée;Masculin;Trotinette/EDPM;08:15;08:30;0
03/12/2024;Bas Montée St Sébastien;René Laynaud - Saint Sébastien;montée;Féminin;Vélo;08:15;08:30;1
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;descente;Masculin;Vélo;08:15;08:30;1
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;descente;Féminin;Vélo;08:15;08:30;2
03/12/2024;Bas Montée St Sébastien;René Laynaud - Croix paquet;descente;Masculin;Trotinette/EDPM;08:15;08:30;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;08:30;08:45;7
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;08:30;08:45;4
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;08:30;08:45;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Trotinette/EDPM;08:30;08:45;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Cargo/Longtail/Remorque;08:30;08:45;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Cargo/Longtail/Remorque;08:30;08:45;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Vélo;08:30;08:45;75
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Vélo;08:30;08:45;63
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Cargo/Longtail/Remorque;08:30;08:45;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Cargo/Longtail/Remorque;08:30;08:45;2
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Trotinette/EDPM;08:30;08:45;10
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Trotinette/EDPM;08:30;08:45;2
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;montée;Féminin;Vélo;08:30;08:45;1
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;montée;Masculin;Trotinette/EDPM;08:30;08:45;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Saint Sébastien;montée;Féminin;Vélo;08:30;08:45;1
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Masculin;Vélo;08:30;08:45;1
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Féminin;Vélo;08:30;08:45;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Masculin;Trotinette/EDPM;08:30;08:45;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;08:45;09:00;8
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;08:45;09:00;6
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;08:45;09:00;3
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Trotinette/EDPM;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Cargo/Longtail/Remorque;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Cargo/Longtail/Remorque;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Vélo;08:45;09:00;59
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Vélo;08:45;09:00;47
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Cargo/Longtail/Remorque;08:45;09:00;4
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Cargo/Longtail/Remorque;08:45;09:00;1
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Masculin;Trotinette/EDPM;08:45;09:00;10
03/12/2024;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Féminin;Trotinette/EDPM;08:45;09:00;2
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;montée;Féminin;Vélo;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;montée;Masculin;Trotinette/EDPM;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Saint Sébastien;montée;Féminin;Vélo;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Masculin;Vélo;08:45;09:00;2
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Féminin;Vélo;08:45;09:00;0
03/12/2024;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;Masculin;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;masculin;Vélo;07:30;07:45;8
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;féminin;Vélo;07:30;07:45;4
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;féminin;Cargo/Longtail/Remorque;07:30;07:45;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;masculin;Vélo;07:30;07:45;39
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;masculin;Cargo/Longtail/Remorque;07:30;07:45;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;masculin;Trotinette/EDPM;07:30;07:45;4
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;féminin;Vélo;07:30;07:45;28
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;féminin;Cargo/Longtail/Remorque;07:30;07:45;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;féminin;Trotinette/EDPM;07:30;07:45;1
10/06/2025;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;masculin;Vélo;07:30;07:45;1
10/06/2025;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;masculin;Cargo/Longtail/Remorque;07:30;07:45;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Enfant seul;Vélo;07:30;07:45;3
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;masculin;Vélo;07:45;08:00;4
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;masculin;Cargo/Longtail/Remorque;07:45;08:00;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;masculin;Trotinette/EDPM;07:45;08:00;3
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;féminin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;féminin;Cargo/Longtail/Remorque;07:45;08:00;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;masculin;Vélo;07:45;08:00;45
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;masculin;Cargo/Longtail/Remorque;07:45;08:00;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;masculin;Trotinette/EDPM;07:45;08:00;4
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;féminin;Vélo;07:45;08:00;39
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;féminin;Trotinette/EDPM;07:45;08:00;5
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;descente;Enfant seul;Vélo;07:45;08:00;2
10/06/2025;Bas Montée St Sébastien;René Laynaud - Saint Sébastien;descente;masculin;Vélo;07:45;08:00;1
10/06/2025;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;masculin;Vélo;07:45;08:00;3
10/06/2025;Bas Montée St Sébastien;René Leynaud - Croix paquet;descente;féminin;Vélo;07:45;08:00;2
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;08:00;08:15;3
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;08:00;08:15;4
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Bas Montée St Sébastien;René Laynaud - Saint Sébastien;montée;Féminin;Vélo;08:00;08:15;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Masculin;Vélo;08:00;08:15;49
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Masculin;Trotinette/EDPM;08:00;08:15;3
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Féminin;Vélo;08:00;08:15;34
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Féminin;Cargo/Longtail/Remorque;08:00;08:15;3
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Féminin;Trotinette/EDPM;08:00;08:15;1
10/06/2025;Bas Montée St Sébastien;René Leynaud - Croix paquet;Descente;Masculin;Vélo;08:00;08:15;2
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Vélo;08:15;08:30;7
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Masculin;Trotinette/EDPM;08:15;08:30;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;montée;Féminin;Vélo;08:15;08:30;5
10/06/2025;Bas Montée St Sébastien;René Laynaud - Saint Sébastien;montée;Masculin;Vélo;08:15;08:30;1
10/06/2025;Bas Montée St Sébastien;René Laynaud - Saint Sébastien;montée;Féminin;Vélo;08:15;08:30;1
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Masculin;Vélo;08:15;08:30;47
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Masculin;Cargo/Longtail/Remorque;08:15;08:30;3
10/06/2025;Bas Montée St Sébastien;Croix paquet - Saint Sébastien;Descente;Masculin;Trotinette/EDPM;08:15;08:30;6
